H30447  ,  0.9640051392550757  ,  1000电信
H30590  ,  0.9621148178384138  ,  机器人
H30074  ,  0.9599115953900718  ,  中证服务
399805  ,  0.9589375326629684  ,  互联金融
000944  ,  0.9531440125975233  ,  内地资源
930641  ,  0.9509979592360865  ,  中证中药
H30440  ,  0.9499875984864875  ,  1000材料
000825  ,  0.9453866233177549  ,  央企红利
H30194  ,  0.9425081314475844  ,  汽车配件
H11053  ,  0.9413266131829006  ,  纺织产业
930612  ,  0.9372934472934473  ,  混合改革
H30165  ,  0.9372437451525036  ,  房地产
000830  ,  0.9353373749972516  ,  500高贝
930601  ,  0.9321946016100164  ,  中证软件
930688  ,  0.9249864665029444  ,  500耐用消费
H30012  ,  0.9248081646259787  ,  800资本
000805  ,  0.9238439298277009  ,  A股资源
H30406  ,  0.9183964716576065  ,  500美元对冲
930694  ,  0.9145365161944651  ,  500有色金属
000961  ,  0.9109632629447497  ,  中证上游
000910  ,  0.908643470209053  ,  300工业
H30166  ,  0.9062313737203536  ,  机械制造
930702  ,  0.900261935528935  ,  CS西部
H30531  ,  0.8993061296799338  ,  精工制造
930649  ,  0.8963831654373636  ,  中证安防
399967  ,  0.8961521084145135  ,  中证军工
H30182  ,  0.8889739677714402  ,  软件服务
930677  ,  0.8889454595840872  ,  500汽车汽配
930727  ,  0.8883531874237177  ,  CS自贸区
930725  ,  0.8871237567472194  ,  CS车联网
000827  ,  0.8871009828650952  ,  中证环保
399990  ,  0.8842404781222503  ,  煤炭等权
399998  ,  0.8824279577590836  ,  中证煤炭
H30206  ,  0.8796272172265919  ,  纸类林业
H30169  ,  0.876589860022406  ,  资本品
H30213  ,  0.8719205905985778  ,  航天国防
000930  ,  0.862018496754281  ,  中证工业
930598  ,  0.8611777815875192  ,  稀土产业
399991  ,  0.857522644525353  ,  一带一路
H30087  ,  0.8543112928002418  ,  500动态
H30200  ,  0.8533270610169784  ,  交通设施
000852  ,  0.8476689127545612  ,  中证1000
930674  ,  0.8427025409570356  ,  500零售
H30250  ,  0.841895704165307  ,  500能源
930650  ,  0.8388347002027197  ,  中证海洋
H30446  ,  0.8364097246865388  ,  1000信息
930672  ,  0.8360910314069302  ,  500资本品
H30090  ,  0.8345702301546978  ,  能源红利
L11525  ,  0.8280948030903275  ,  300公用
000917  ,  0.828091441213071  ,  300公用
000988  ,  0.8276882715011267  ,  全指工业
L11655  ,  0.823321808630057  ,  300电力
930670  ,  0.8186283387961502  ,  500商业
930680  ,  0.8137789618380259  ,  500软件
399804  ,  0.8024167990276132  ,  中证体育
930701  ,  0.798195771778146  ,  CS京津冀
000957  ,  0.7976951461822311  ,  300运输
930684  ,  0.797482788697756  ,  500机械
930656  ,  0.785520605404148  ,  500反向
H30252  ,  0.7826886726434087  ,  500工业
H30081  ,  0.7781518355813594  ,  300公运
930731  ,  0.7732343923114581  ,  CS西藏
H30454  ,  0.768915563608301  ,  1000美元对冲
H30099  ,  0.7656475432831036  ,  公用红利
930608  ,  0.7599757173400268  ,  中证基建
000950  ,  0.7530596772446658  ,  300基建
H30441  ,  0.7508444106475107  ,  1000工业
930700  ,  0.7506570108464136  ,  CS上海
H30256  ,  0.7501941000930944  ,  500金地
H30013  ,  0.7452273198978173  ,  800商业
H30197  ,  0.7383953406694125  ,  多元零售
000945  ,  0.7383916066733826  ,  内地运输
000928  ,  0.7378779306995629  ,  中证能源
H30010  ,  0.7378753231047008  ,  800能源
H30014  ,  0.7327434221873024  ,  800运输
L11631  ,  0.7325672336870545  ,  300专营零售
H30068  ,  0.7302605237620201  ,  中证文化
000937  ,  0.729470748669871  ,  中证公用
H30030  ,  0.7294671433574121  ,  800公用
930698  ,  0.7292634534667752  ,  CS水利
H30201  ,  0.7253650531983272  ,  贸易经销
H30170  ,  0.7253192000521341  ,  商业指数
H30253  ,  0.7232186214867444  ,  500可选
H30223  ,  0.7221468747281092  ,  航空公司
H30218  ,  0.7213220105577233  ,  水务指数
930634  ,  0.7210863934960465  ,  CS土改农
H11051  ,  0.7168808411214953  ,  钢铁产业
H30445  ,  0.7167691259280514  ,  1000金融
H30259  ,  0.7110341263221455  ,  500公用
H30171  ,  0.7080237943874308  ,  运输指数
H30365  ,  0.7074893036992163  ,  文娱传媒
H30019  ,  0.7073951508298134  ,  800零售
L11617  ,  0.7045718413097564  ,  300航空公司
H30220  ,  0.7027743582779968  ,  网络软件
L11610  ,  0.6994476173060583  ,  300建筑工程
930606  ,  0.692016477506342  ,  中证钢铁
000908  ,  0.6912933077530752  ,  300能源
L11501  ,  0.6912884287967566  ,  300能源
930728  ,  0.6888551522558048  ,  CS乐园
H30203  ,  0.6873797234349498  ,  信息服务
000986  ,  0.6859059853954919  ,  全指能源
000995  ,  0.6852210202779628  ,  全指公用
930616  ,  0.6834423435472735  ,  中证文体
930676  ,  0.6825835598010972  ,  500耐用
000810  ,  0.6766459866301159  ,  细分能源
H30175  ,  0.6762266046888216  ,  零售指数
H30199  ,  0.6704303870785149  ,  电力指数
H30222  ,  0.6635492960164466  ,  公路铁路
930654  ,  0.6491094415711649  ,  CS休闲娱
930673  ,  0.6426099821854524  ,  500房地产
H30195  ,  0.6193532816856901  ,  建筑工程
399995  ,  0.6139873715114744  ,  基建工程
H30083  ,  0.6117962208743379  ,  300反向
H30439  ,  0.6075543685616177  ,  1000能源
H30198  ,  0.6050865999032823  ,  油气指数
930655  ,  0.5972869563697308  ,  500两倍
H30442  ,  0.5932771928804799  ,  1000可选
399971  ,  0.5913866573797626  ,  中证传媒
930642  ,  0.588776469982818  ,  中证核电
399806  ,  0.5859104624181325  ,  环境治理
L11510  ,  0.58192909432522  ,  300零售
930744  ,  0.5765832419147724  ,  中证信托
H30215  ,  0.5739530489916257  ,  休闲用品
930671  ,  0.5643408179976728  ,  500运输
930685  ,  0.5507840542186505  ,  500建筑工程
H30193  ,  0.5440813118758233  ,  纺织服装
H30208  ,  0.5428758590806225  ,  专营零售
930716  ,  0.5339204041231483  ,  CS物流
H30214  ,  0.5310441826396327  ,  能源设备
930718  ,  0.527975215612873  ,  CS海运
L11625  ,  0.5268742441445473  ,  300纺织服装
H11060  ,  0.5234748344185787  ,  物流产业
399807  ,  0.5192631752849827  ,  高铁产业
H30448  ,  0.5067827186668898  ,  1000公用
930675  ,  0.4869439877711293  ,  500媒体
L11642  ,  0.48541020922123207  ,  300综合金融服务
H30216  ,  0.4743731543624161  ,  海运指数
L11618  ,  0.4711202260575243  ,  300海运
L11509  ,  0.4707108924747442  ,  300媒体
L11628  ,  0.47070830325371016  ,  300媒体
H30018  ,  0.47004917741393953  ,  800媒体
930687  ,  0.4629488822749886  ,  500纺织服装
H11055  ,  0.4373512451776517  ,  船舶产业
H30174  ,  0.4096205627132626  ,  媒体指数
930657  ,  0.3688189797514556  ,  500反两
H30084  ,  0.2457816604557395  ,  300反两
931461  ,  -1  ,  电子50
H30007  ,  -1  ,  芯片产业
